threshold	tpr	fpr	tp	fp	fn	tn
14.846522817377396	0.07407407407407407	0.05	2	1000	25	19000
15.337080238261105	0.07407407407407407	0.045	2	900	25	19100
15.765134116823033	0.07407407407407407	0.04	2	800	25	19200
16.196777853499395	0.07407407407407407	0.03495	2	699	25	19301
16.686112502956465	0.07407407407407407	0.02995	2	599	25	19401
17.15080184156257	0.037037037037037035	0.025	1	500	26	19500
17.554623110318612	0.037037037037037035	0.02	1	400	26	19600
18.000775648140806	0.0	0.01505	0	301	27	19699
18.327372902837126	0.0	0.01005	0	201	27	19799
19.043949102544904	0.0	0.00505	0	101	27	19899
20.76790807996255	0.0	5e-05	0	1	27	19999
